year,fx_start,fx_end,fx_depreciation_pct,fx_vol_30d_mean,fx_vol_30d_max,fx_pct_30d_worst,fx_pct_30d_best,oil_mean_usd,oil_pct_30d_worst,yield_us10y_mean,n_trading_days,n_crisis_days_30d
2017,26.906999588012695,27.898000717163086,3.6831,0.00636,0.018499,6.489048,-3.411547,54.827108,-13.435879,2.327143,364,15
2018,27.86400032043457,27.139999389648438,-2.5983,0.004697,0.008614,8.326607,-9.885304,71.592904,-28.56334,2.908953,365,41
2019,27.47100067138672,23.433578491210938,-14.697,0.005428,0.007368,2.240895,-5.806136,64.205151,-18.632793,2.139699,365,0
2020,23.42748260498047,28.095176696777344,19.924,0.004299,0.010866,15.733726,-5.24711,43.302159,-60.623377,0.889254,366,49
2021,28.084789276123047,27.022661209106445,-3.7819,0.002911,0.004252,5.169788,-3.199264,70.773698,-19.052655,1.436732,365,1
2022,27.022661209106445,36.647804260253906,35.6188,0.009347,0.037529,26.071972,-2.794649,99.053835,-21.514027,2.947951,365,70
2023,36.647804260253906,37.989044189453125,3.6598,0.003878,0.005668,5.638001,-2.803643,82.217781,-17.617816,3.958677,365,3
2024,37.82316589355469,41.76990509033203,10.4347,0.003744,0.005237,6.043307,-1.856144,79.877186,-13.730733,4.206798,366,10
2025,41.76990509033203,41.99761962890625,0.5452,0.003609,0.00581,2.282851,-2.277124,68.201808,-16.53271,4.291348,365,0
