roc_auc,pr_auc,brier,fold_id,event_type,horizon,model_name,n_train,n_test,pos_rate
0.5,0.9060240963855422,0.09397590361445783,1,protest,30,model0_persistence,20964,8715,0.9060240963855422
0.49822509472965404,0.9057198479110031,0.09441525174891882,1,protest,30,model1_markets,20964,8715,0.9060240963855422
0.5244368796800407,0.9100890802494552,0.18102407673978546,1,protest,30,model2_full,20964,8715,0.9060240963855422
0.519837867862184,0.9094414470273027,0.09549387164534345,1,protest,30,model3_structural,20964,8715,0.9060240963855422
0.493657628536048,0.9047676527482,0.13764237723257966,1,protest,30,model4_fao,20964,8715,0.9060240963855422
0.5,0.9060240963855422,0.09397590361445783,1,protest,30,model5_xgb,20964,8715,0.9060240963855422
0.5,0.9060240963855422,0.09397590361445783,1,protest,30,model6_xgb_nolag,20964,8715,0.9060240963855422
0.5,0.9060240963855422,0.09397590361445783,1,protest,30,model5_income_group,28470,8715,0.9060240963855422
0.5,0.9060240963855422,0.09397590361445783,1,protest,30,model6_income_group_nolag,28470,8715,0.9060240963855422
